sample_id,group,myeloid_clusters,myeloid_subtype,Kupffer_resident_score1,Monocyte_derived_Mph_score1,Inflammatory_Mph_score1,Injury_response_Mph_score1,Neutrophil_score1,Activated_neutrophil_score1,Interferon_response_score1,Antigen_presentation_score1
con3,Control,6,Mature neutrophil,-0.43640111413035293,1.3352925282393588,-0.3413838457323338,0.23032144608247163,3.7423689821626107,-0.6654881735358372,-0.1886674895749106,-0.09386451403654661
con3,Control,3,DC-like antigen-presenting myeloid,-0.7023294590908682,0.0336909280068215,-0.041100811481162736,-0.3881383211592992,-0.4093745861191962,-0.636051184821238,-0.5235417672660488,2.4799723788006087
con3,Control,0,Inflammatory neutrophil,-0.5252283266855976,-0.008505386870965026,-0.099820826231387,0.47155532991697835,1.5647976408370279,0.2306978331291788,0.6126197968361641,-0.34536014364299567
con3,Control,1,Resident Kupffer cell,2.261285893585973,0.13019005448288845,-0.004899316155974276,1.8039518172090778,-0.5017842995876847,-0.34197787442536276,-0.13438431723664568,0.7597953506415981
con3,Control,8,Activated inflammatory neutrophil,-0.18598382192927035,-0.13803941276249126,0.42224356562332516,0.23125875674050977,1.1726596556626008,0.2909678036106583,0.10292533361005035,-0.1295623753370439
con3,Control,0,Inflammatory neutrophil,-0.48640130149500305,0.20816168048056993,1.1215335488172586,0.14816480171624336,1.722072098040281,1.334970104526736,0.22189515924037023,0.01515542273717041
con3,Control,3,DC-like antigen-presenting myeloid,-0.4062182402633798,-0.012470912777740262,0.9855706861117101,0.12926009623564672,-0.5024982617289327,-0.0289634906690448,-0.18408789529077302,2.444567562838156
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.42660990613100797,0.10915567679617455,1.2902705738650715,0.5513684303383657,1.0658201906239517,1.4867149540680027,-0.2676147007648717,0.5748206220975225
con3,Control,0,Inflammatory neutrophil,-0.49127959383732334,-0.7118120393086338,0.5354945354832056,-0.3550744553646512,1.2425704743724664,0.27722140314589694,-0.08099671005355619,-0.5725330546151569
con3,Control,0,Inflammatory neutrophil,-0.48943847603760937,-0.16482556618227495,0.2698475845793995,0.3858833169368807,1.063221927980357,0.5303961791512677,-0.04943728502188305,0.0893883848906083
con3,Control,4,Inflammatory neutrophil,-0.45192349692436395,-0.6274462585209148,-0.05361964291815713,0.2700831134077347,0.38274688562875403,-0.5751440381187882,-0.29927817710878335,-0.40905906894863553
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.6146950853963351,-0.6119956668736573,0.9486332098953166,0.8744934863616292,1.7616863295349,1.1042179729189612,-0.1534232972296556,-0.2149660774682473
con3,Control,0,Inflammatory neutrophil,-0.530093388331403,-0.22221726601883546,1.6231485313693172,0.16211170065982405,1.7257874574603356,1.1234201499576688,-0.3485434876062541,-0.3461607505319995
con3,Control,1,Resident Kupffer cell,2.1845666692641186,-0.003974520679777771,0.05133987533230466,1.5461033924952736,-0.4810830463146805,-0.039307776660644,-0.18124031172287736,0.7861278102135071
con3,Control,0,Inflammatory neutrophil,-0.32243123918923855,0.2118498096911311,0.6707922449432325,0.033794231981818856,2.2245173816316974,0.8181577079537704,-0.06969022172276271,-0.33221889006260363
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.4972389072588249,-0.19893513857140444,0.587751123382425,-0.1052750135390213,1.5520436068485193,0.16197341371849105,-0.29917333621887104,-0.24139794054170233
con3,Control,6,Mature neutrophil,-0.38182076520246927,0.6990090608114409,-0.3915937746785707,0.48606188204010536,3.6662430093940097,-0.29993423796526897,-0.17684116254435028,-0.19299402429800516
con3,Control,1,Resident Kupffer cell,2.6865001020593624,0.22276222126726786,-0.47542313574537387,1.7163893587606354,-0.3761883415133725,-0.645238816507612,0.3996465993514837,0.030584891457651864
con3,Control,0,Inflammatory neutrophil,-0.4804969369460857,0.3894065274829034,0.49947090407021877,0.1470696184517627,2.086305321192884,1.0524415726664174,-0.3358243945438095,-0.5763352534075424
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.6167104607507234,-0.47037586514531915,0.551343245131564,-0.2551151460014154,1.8298940942343904,1.357883887782519,-0.11758806048873421,-0.11952999931547781
con3,Control,6,Mature neutrophil,-0.38959813798212395,0.964724738997276,0.5372729829772258,0.19059318986364066,3.2915948502729373,0.11288410056482989,-0.22395041890965287,0.37946946547864946
con3,Control,0,Inflammatory neutrophil,-0.3445791530532381,0.20432353389452984,0.9885525959659587,-0.02742941645973951,1.4507079058954053,1.5419540740143824,0.3049798350121986,-0.31552288997834727
con3,Control,0,Inflammatory neutrophil,-0.48803722947830597,0.17068696513837522,0.34849177754701355,0.3644359084709191,2.0651923398892222,0.939599488417572,-0.2947487777073548,0.18752214711832071
con3,Control,1,Resident Kupffer cell,2.5126251510407034,0.45102225284580644,-0.3470615378826567,2.190144900188113,-0.09253522731850794,-0.2995362735680964,-0.12114307482397146,1.3537996847833051
con3,Control,0,Inflammatory neutrophil,-0.4459213433299703,-0.13796010119107738,1.4218702415263706,-0.44738171153195844,2.1580954431342416,1.046276086222997,0.02646215089744039,-0.4910940933688449
con3,Control,0,Inflammatory neutrophil,-0.5549355218034266,-0.4771510167655565,0.45688980840884486,0.5574369316022735,2.0053790087521417,-0.02802159219930056,-0.38325656205575875,-0.2769690310764799
con3,Control,4,Inflammatory neutrophil,-0.6730568162687335,-0.3429595044798476,0.626343771515925,0.2905386570861911,1.5108966143319549,0.9008403451328826,-0.4484584599960887,-0.576319705499937
con3,Control,0,Inflammatory neutrophil,-0.4135987013632956,-0.19729710899590158,0.8408585725586974,0.13717332604749866,1.9819237024261402,1.1860054763774937,-0.273424808185446,-0.5084002451600794
con3,Control,0,Inflammatory neutrophil,-0.5231283362345317,-0.3198619648703047,0.6922234966595242,0.66384153108853,1.766926826298108,1.0479461026221433,-0.0744170537752428,-0.17327897276165743
con3,Control,7,Monocyte-derived macrophage,-0.5865016877065568,2.2039530157625475,-0.05349108289423632,0.5850986692006458,-0.46137174962371336,-0.4090398188328521,-0.09415345412066034,-0.36495005485429394
con3,Control,0,Inflammatory neutrophil,-0.516218651558465,-0.42642465055341994,0.5907359458688594,0.007096931229132908,1.2842794861887943,1.296253428175616,-0.12025206983930103,-0.6340802350615679
con3,Control,0,Inflammatory neutrophil,-0.5177282030601158,-0.22466808611255917,0.821537894140845,0.33535554377686516,2.079679690006756,0.5983666711042318,-0.32087852594519234,-0.36531191108792693
con3,Control,0,Inflammatory neutrophil,-0.3530945099870749,-0.1259065322687471,2.028628844945829,-0.13449903843799388,1.3682570111347814,1.531723543634262,-0.25894195776679,-0.07756147458448154
con3,Control,1,Resident Kupffer cell,1.118388133434877,0.1612129244749544,-0.1942543861667857,1.6149209843342043,-0.7109995215082295,-0.26072766927516255,-0.21734723813974366,-0.12322161560009426
con3,Control,1,Resident Kupffer cell,1.2021295084468622,-0.2808465463747859,1.1510172060852577,1.256970168529088,-0.018773695544019864,0.42432963004855095,-0.19798767859306474,1.4760613554920676
con3,Control,1,Resident Kupffer cell,1.6434149212671447,0.8911922218677565,-0.11909732985860955,1.8252560343798172,-0.3835040042566909,-0.6413760831268549,-0.2705117977825742,0.8918073358329033
con3,Control,10,IFN-responsive inflammatory neutrophil,-0.4214907162772056,0.22572218847657344,0.47216135309420526,-0.1533607677588118,1.8597617098192971,0.39937063323511957,1.3660822327738518,-0.5163030352122137
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.27136584093553573,-0.33865753746487415,1.7659679460100008,0.24997501997341554,1.997163423403849,1.5133286204384535,-0.2722711259423986,-0.13950535291424077
con3,Control,12,Antigen-presenting myeloid with lymphoid-like signal,-0.6857714250342111,-0.11556706979642306,-0.5223052881185473,0.4210621597792715,-0.32888154891718335,-1.0720341798507933,-0.37614959438289797,2.284015565048585
con3,Control,0,Inflammatory neutrophil,-0.42961872043917465,0.4775988260034516,0.907195101726807,0.11854732113764793,1.7024207634156723,0.4616487465373381,-0.26342766852121313,-0.4879499830302307
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.49238384476421415,-0.017915945591426174,0.731461844041107,0.3552381582202051,1.739163442855837,0.4319160869087726,-0.31596482709470025,0.16768618974276284
con3,Control,4,Inflammatory neutrophil,-0.618681741072024,-0.6138002236848843,0.23799967829569257,0.00977997956986143,1.3173123522636656,-0.0055525475948656755,-0.19091977198558005,0.3858820409871967
con3,Control,0,Inflammatory neutrophil,-0.5253874605577711,0.10485331833164935,0.4616057592327433,-0.004607323359070881,1.9490225063184012,0.6985198424285602,-0.08191055040123055,0.08936219858855288
con3,Control,0,Inflammatory neutrophil,-0.4482444050755342,-0.29904206361200253,0.06831882398666067,0.645126850344796,2.180082651384212,0.04501206367678845,-0.09220605828002401,0.04263304529989154
con3,Control,1,Resident Kupffer cell,2.0707311778696944,-0.353465499943943,-0.05452389806914559,1.9708223898011377,-0.5036973420308213,-0.3991050924853866,0.4578113640155617,0.21911662828725698
con3,Control,0,Inflammatory neutrophil,-0.530309792407955,0.42352754079150723,1.3523043263883703,0.09631778991272077,1.9421497799219374,1.3365882164391374,0.46777768323819124,-0.38409137171954333
con3,Control,0,Inflammatory neutrophil,-0.5839259469765345,-0.7611360445541626,0.8335575596445537,0.37961346601764767,1.5867387517046776,0.7395971138501964,-0.35056454169166795,0.20979934361946562
con3,Control,0,Inflammatory neutrophil,-0.518562299565314,-0.5156516230013769,0.8892064336291304,0.6148115583894092,1.732856642095165,0.8627693647760827,-0.30966273276556705,0.3237610488092578
con3,Control,0,Inflammatory neutrophil,-0.4993024392088701,-0.41775875323161593,0.38153185807092793,-0.06535820532674974,1.36496457532995,0.45492734677757785,-0.3038839930332346,0.29653783563331326
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.6053720222215191,0.17819340648311321,1.0347684633195877,-0.23637354615505507,1.272980506201433,0.25664773943085195,-0.22393470327786894,-0.24534173853634433
con3,Control,5,Activated neutrophil,0.3738443422350526,-0.44368460175903657,-0.5133422454095744,0.21673375902120406,-0.28361945739063193,-0.7897300805089027,-0.4615958269589972,1.2280365733750016
con3,Control,8,Activated inflammatory neutrophil,-0.5287227138288452,0.6523101622627612,1.3307084319861562,-0.3086421601438786,1.6501191982075238,1.6958918091812145,-0.055305055798056585,-0.31941531418188046
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.4849736578155637,-0.6013793859368609,0.3228659564184554,0.17459926206937892,2.522181155472694,0.6970331824702221,-0.24509774591084157,-0.5253802666132114
con3,Control,3,DC-like antigen-presenting myeloid,-0.690226816828304,0.289428633328375,-0.5820589479154844,0.29283296115584545,-0.32418009495789846,-1.107722730026533,-0.3844653903587869,-0.19867743580795372
con3,Control,0,Inflammatory neutrophil,-0.5274632089171659,-0.23208619946891562,0.898480945706339,-0.3516849351403861,1.125282702733391,0.5417301608186629,-0.34757708543446864,0.23094371918282397
con3,Control,1,Resident Kupffer cell,2.060781966897134,-0.03767664459599518,-0.0723149210588282,1.7564516151668197,-0.46949636792434335,-0.3393403954209433,-0.18488190131895493,0.9791695886161792
con3,Control,0,Inflammatory neutrophil,-0.4428269288726422,0.007145886342965646,0.30544574407387914,-0.05408791778487554,1.8916998978237443,0.9065672660188308,-0.2811554850134141,-0.5421272514099552
con3,Control,1,Resident Kupffer cell,2.7903622896756843,0.2286118082120736,-0.19909745516456867,1.5914228802525603,-0.4446034440551517,-0.5344832869619291,-0.2155258818795418,0.49950651586157413
con3,Control,1,Resident Kupffer cell,3.0811414902337813,0.35181366602527553,0.06706659195525089,1.3862343876530887,-0.5929249275412568,-0.6824334671626361,0.17501045457306247,1.5667773908293339
con3,Control,11,Neutrophil with erythroid/ambient signal,-0.46733189681689863,0.21489942647736404,0.4072175632723698,0.6179024723659156,1.793361285521346,0.7229943780957241,-0.3061042751217507,-0.2372592594526497
con3,Control,12,Antigen-presenting myeloid with lymphoid-like signal,-0.6092816289306243,0.047047243772993186,-0.29456283290898355,0.352719598240276,-0.47401406321160044,-0.8459343358899063,-0.6127085491732975,2.057231265840053
con3,Control,1,Resident Kupffer cell,1.519145897124734,-0.32822152007132394,0.15763754965207288,0.8729040004363611,0.03056828264074324,-0.10536416407770532,-0.16391279640515194,0.5754037086541819
con3,Control,0,Inflammatory neutrophil,-0.4709324511210423,-0.3841710563108125,0.5525481170184928,0.22357726206669437,1.8317262204073128,0.9189310937369468,-0.32813075308027234,-0.5690213646986138
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.4748954941705565,-0.6316642757135607,0.6633415434357257,0.4364556657255909,1.8167215639928354,0.7048541158764445,-0.07886149840078699,0.0674642398626174
con3,Control,0,Inflammatory neutrophil,-0.41912030968867603,-0.5772302478694941,1.6389490417276193,0.6781766405858689,0.6138367045836896,1.9737311794806118,-0.26601723327262966,-0.47836575856089725
con3,Control,2,Antigen-presenting macrophage / Mo-Mac,0.9101829695156766,-0.08675425156591743,0.45628566472931065,0.5622013404735522,-0.6224061668383221,0.13275195911853954,0.18401452813561203,2.17961224732543
con3,Control,3,DC-like antigen-presenting myeloid,-0.6939276903472652,-0.461673812915746,-0.27809032663508026,0.026931518659778053,-0.2889159879865297,-0.9786779421015056,-0.4646655751241706,1.5809325300121968
con3,Control,8,Activated inflammatory neutrophil,-0.5388604103470028,-0.7575900341448516,1.6384970721972563,0.059275673763295345,1.1898245051503742,2.5162512424511556,-0.11850510901183214,-0.3420212813128773
con3,Control,11,Neutrophil with erythroid/ambient signal,-0.4432390159122591,0.09503298443539232,1.020425570063881,-0.5495270663683952,1.9846856921514617,1.764945837469659,-0.2851916964126836,0.34659061843852235
con3,Control,2,Antigen-presenting macrophage / Mo-Mac,0.6663081886750576,0.18304264108577484,0.1434607810244628,0.8765804078596032,-0.22644514017394407,-0.14170195812322084,0.2433431611263166,2.118708030679271
con3,Control,1,Resident Kupffer cell,2.5502848497716384,-0.05724255105575027,-0.14840821197310472,2.045138813654721,-0.6334871280710744,-0.14922081453373837,-0.21438260189123232,0.7355473611082205
con3,Control,1,Resident Kupffer cell,1.9001560333697838,0.17042803697631648,-0.16629505451488336,1.8068909471886456,-0.42410891092265834,-0.4883239293133329,-0.2597204944418795,0.5531658655953715
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.5755050823972078,-0.3506807908954549,1.4582132670426202,-0.0635465851487299,1.27140252608647,0.8404784438287345,-0.338402183974576,-0.3892726720286871
con3,Control,0,Inflammatory neutrophil,-0.541856111150922,-0.7065463416223671,0.6399760020247084,-0.33685492295006797,1.7750588901360829,0.9182017163652741,-0.023763243882999274,-0.027580935405476792
con3,Control,0,Inflammatory neutrophil,-0.4287253818062646,0.03183140521800443,0.8250075434181421,0.048385159609460715,2.2960159735629344,0.028596125296777575,-0.03225357548446517,-0.4926215455410762
con3,Control,5,Activated neutrophil,-0.48034318372341106,-0.8437549086165372,0.8471131119949286,-0.05421121522144157,1.2263655550861603,0.6575476286498663,-0.26419973958606935,1.4221042978810785
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.5456511678079073,-0.17609471795146847,1.3083950699782834,0.03048362644256819,1.705726525909665,0.7989516773774747,-0.17524737082207464,-0.3087001652469899
con3,Control,3,DC-like antigen-presenting myeloid,-0.6845777905906395,-0.6287149524236266,0.14627832573584099,-0.05093022570869954,-0.44957944284124746,-0.5796978293461218,-0.14992276879458538,2.7831903736067805
con3,Control,8,Activated inflammatory neutrophil,-0.25134422522847555,-0.12628179840434928,0.7050133692971188,1.085681020674481,1.1214290139658427,0.2382548882537474,-0.32266223640718883,0.4206438278137029
con3,Control,11,Neutrophil with erythroid/ambient signal,-0.4611124719077594,-0.005083126797764903,0.8667632627064121,0.6141135055347604,1.65049995431447,0.5971430768472301,-0.312624645748367,-0.22403611283656844
con3,Control,8,Activated inflammatory neutrophil,-0.5370347137418716,-0.34185636401648983,2.6325251381892247,0.7529577404814488,0.3150436452045293,3.0038122238062392,-0.33128490769713426,-0.5688978219208943
con3,Control,3,DC-like antigen-presenting myeloid,-0.5748842189447555,0.37806573727727355,0.3855619407947445,0.4216805464219512,-0.46091925532431605,-0.6653467407598328,-0.49208915464010977,1.8002358981581836
con3,Control,0,Inflammatory neutrophil,-0.092757629724607,-0.06761715149949798,0.8683196720097405,0.055065103694664885,0.9749757712309816,1.0921652975130456,-0.2897610625768951,0.4487452205345914
con3,Control,0,Inflammatory neutrophil,-0.2990825677328828,0.011469949375040867,0.2403496793095129,0.7960174661703991,2.1484246141840533,0.051601548888529636,-0.30249723886430246,-0.31537227047693883
con3,Control,0,Inflammatory neutrophil,-0.5183837964529988,0.4187274242890219,0.8319641610788534,-0.12861556906842408,2.0044025653503517,0.9657049658123508,-0.29052102973409344,-0.060707111864679586
con3,Control,3,DC-like antigen-presenting myeloid,-0.6448516123790973,0.46524039471788814,0.1422928430021687,0.20210271518391132,-0.6347439198558203,0.1843857668063642,-0.43883019264274575,-0.35713605024021067
con3,Control,0,Inflammatory neutrophil,-0.512127160677019,-0.2221292222528624,1.0355857703258573,0.731836483792791,1.8062265438874807,1.387093193084284,-0.29511371733634917,-0.5309681323562188
con3,Control,4,Inflammatory neutrophil,-0.7549546007286064,-0.0810379558261991,-0.10186242438935145,0.23111532829493464,1.0866901609817163,-0.1072032155517686,-0.23665784160890624,-0.45383172300151603
con3,Control,1,Resident Kupffer cell,2.8604716916835153,0.12640839935888648,-0.34354937737471214,1.344730345264313,-0.3125146637576906,-0.5555679888270836,-0.17197912603228313,1.2206887251705694
con3,Control,3,DC-like antigen-presenting myeloid,-0.4698755920227422,0.5938664837694535,0.3657898593532761,0.4720989101048839,-0.18183966122297462,-0.10280839375930828,-0.06470741214951786,2.800561032064014
con3,Control,3,DC-like antigen-presenting myeloid,-0.3503744775055629,0.9164655593308493,0.712702152698094,0.6470824602871619,-0.36393820822699086,-0.08477305273999769,-0.2509156987571408,2.8563326441615478
con3,Control,0,Inflammatory neutrophil,-0.534437718983897,-0.101939858161749,0.8014846326603273,-0.053071475146297065,1.8418377981143093,0.8208204765968666,0.29676146939884135,-0.3970391334021811
con3,Control,0,Inflammatory neutrophil,-0.23193955850053766,-0.7501923498420862,1.0097690792488632,0.2786625534425232,1.8508470453175399,1.0180697035099757,-0.06146897252821859,-0.33072462580636225
con3,Control,1,Resident Kupffer cell,1.981909163706941,-0.41523718995229814,-0.3266724516130923,1.8460463167604177,-0.28094070846214375,-0.19623602085277797,0.1460613547491944,0.8259967721462553
con3,Control,3,DC-like antigen-presenting myeloid,-0.6742630159096173,0.6808020274315636,0.07908313011523871,-0.10499784287734681,-0.5751621180863992,-0.8550576778341923,-0.34653959530080686,0.7292094297660751
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.05673702511287687,0.13441967878371885,1.4289965846429666,0.6484869101334557,1.7155512468764842,1.8597048924980335,0.05371007069362577,-0.06303077893011805
con3,Control,0,Inflammatory neutrophil,-0.31723305125385154,-0.12104976032254833,1.2823724186454657,0.48887595756350594,0.4192149567593857,1.115935095332007,-0.16814606097823068,0.8705016701021184
con3,Control,0,Inflammatory neutrophil,-0.5099325105153155,-0.23417169148842765,0.8897321367204619,0.08011396709683904,2.133259357597559,0.5195040617000817,-0.33878803861648676,-0.01777880261361442
con3,Control,4,Inflammatory neutrophil,-0.7165970933974832,0.017676506386354207,0.2680038230820839,0.11427264811209248,1.0705746126315268,-0.1944746553337613,0.29198659537823224,-0.7862117862097691
con3,Control,0,Inflammatory neutrophil,-0.45991641709358666,0.5832915296091389,0.0590499525358823,0.09875774744409327,2.4097389582017428,0.2204958625559582,-0.08135149307995476,-0.17366760442237722
con3,Control,10,IFN-responsive inflammatory neutrophil,-0.5485040501375391,-0.47362140364453964,0.9131923112318715,0.42941956013230254,1.6244459628631194,0.7616323903916342,0.6107028927072741,-0.2308751714256051
con3,Control,2,Antigen-presenting macrophage / Mo-Mac,-0.21866634690249304,0.46105491869724724,1.0664988828519786,0.35216984114455774,-0.47192665324496713,0.030797490416792694,-0.14624754292671155,2.6492034001330707
con3,Control,7,Monocyte-derived macrophage,-0.5395371939379718,1.4559119551335962,-0.7173450956029973,0.8636641168764374,-0.6009383509428281,-0.5927939877236338,-0.3654304752344463,2.4014783253135183
con3,Control,1,Resident Kupffer cell,2.0189222734791956,-0.32496883686196076,0.543219232280767,1.4462111177458774,-0.28600970046062135,0.37213087278203494,-0.12937488157443439,1.0766198061298349
con3,Control,1,Resident Kupffer cell,2.230886771415701,0.15805417714394476,-0.4054370349129261,2.038692904986375,-0.5345631241834135,-0.87317326170685,0.18499365857272454,0.6732519774795664
con3,Control,3,DC-like antigen-presenting myeloid,-0.6140348675148872,0.15755923777093594,-0.5031608592249839,0.1491280868033774,-0.6069478913265397,-1.0876952499387855,-0.25501184344661465,2.561596687166417
con3,Control,0,Inflammatory neutrophil,-0.5251730315403338,-0.7365669800452511,1.4278182746463364,0.02884070586543208,1.5848072766352947,1.0365165210399718,-0.3714419042743307,-0.3704057790703225
con3,Control,1,Resident Kupffer cell,2.371378145971072,0.3186522287304995,-0.2158836722483103,1.68027480606895,-0.5130971365471825,-0.4582299833959037,0.46160821319770773,-0.35710364557859764
con3,Control,0,Inflammatory neutrophil,-0.44427719239602487,-0.6133241107163474,0.6196951761815864,-0.1905542661900671,1.3682096601183744,-0.11084251306285064,-0.2640491979009943,0.30959487995508705
con3,Control,0,Inflammatory neutrophil,-0.4841306117762521,0.19837274807115213,1.1623732843149983,0.7028732545663122,2.0014769621723985,1.3117562273560188,-0.3141279359179417,0.07000533320930402
con3,Control,9,Possible doublet / hepatocyte ambient-contaminated neutrophil,-0.33641541844534883,-0.4626062929125156,0.9404598021523065,0.010330293858314632,1.903160414437683,1.4143565240609843,0.14489493316637886,-0.2966465558247567
con3,Control,8,Activated inflammatory neutrophil,-0.5410452740851277,0.3722309063908701,1.0908682977914448,0.03516280805099781,1.0117152576307682,1.388290435692043,-0.15318920927107252,-0.04123292243967114
con3,Control,0,Inflammatory neutrophil,-0.4757589019398731,0.6758332429751588,0.20319252487042805,-0.09161323468117488,2.268966599696762,0.7852073121096712,-0.3273916164615882,0.16932546315419073
con3,Control,0,Inflammatory neutrophil,-0.4335866744275036,0.44179546463000186,0.4298994156667185,0.09219247601690178,1.6489269955476002,1.0824603594139575,-0.24859054441733114,-0.18507781755659508
con3,Control,0,Inflammatory neutrophil,-0.4273474664417674,-0.6033870674544117,-0.0029515187884481264,0.044368921619830304,2.0029276119231745,-0.20358181922090235,0.13074724373082935,-0.010249540619237774
con3,Control,0,Inflammatory neutrophil,-0.2990115676443185,0.25501147263291646,0.3847223817364953,0.7747247619337426,2.293731511115891,0.015297956502678067,-0.3032830652895103,-0.5141924457061618
con3,Control,3,DC-like antigen-presenting myeloid,-0.7220211990143318,0.25513133763835905,-0.4492783340180283,0.38110864885218787,-0.45945267608774565,-1.108140612754033,-0.40134982299525435,0.42103043018262587
con3,Control,1,Resident Kupffer cell,2.013742138414489,-0.08375879178090195,-0.4122787296614173,1.409856396781962,-0.4659450584064381,-0.6813717624003411,-0.21299951424677557,0.3135755126688099
con3,Control,0,Inflammatory neutrophil,-0.30991139728829414,-0.3495461645315118,0.7488470522082076,0.4893442839391199,1.0363684207127115,0.4973394764889857,-0.35602075637654773,-0.6005481138562627
con3,Control,4,Inflammatory neutrophil,0.6030426337013931,-0.20959849066971326,-0.4130366823684441,0.6264260073370418,-0.37594532998221886,-1.0019102280482464,-0.47772314806725846,0.2363668229922412
con3,Control,0,Inflammatory neutrophil,-0.50852882572854885,0.021774058349085412,0.3216330411339159,0.49103096404430957,2.226320493255529,0.6138387658315191,0.44583889903093304,-0.2226701081720594
con3,Control,1,Resident Kupffer cell,2.5607896082713335,0.6844711562568624,-0.44799913785432854,1.73996091723771,-0.2149339154190854,-0.2968106808019457,-0.30889659570125133,1.2975489242085327
con3,Control,3,DC-like antigen-presenting myeloid,-0.6226008760236242,-0.17514198802446612,0.22348161573013514,-0.3445215462308324,-0.5702214495980052,-0.3316477232643281,-0.09051407511634324,2.935128037393623
con3,Control,1,Resident Kupffer cell,2.372089763264978,0.32881364041773475,0.25080463979475043,1.5478910349324455,-0.48321211514346374,-0.0463672556945397,-0.02471278275989569,-0.2032204460437978
con3,Control,0,Inflammatory neutrophil,-0.47741223037038194,-0.7219050618998704,1.1504596093444603,-0.21458235266303805,0.6704244603209023,0.758803975188972,-0.3297747466879617,-0.2607429324950739
con3,Control,0,Inflammatory neutrophil,-0.5145381315655286,0.003933043566417216,1.3132848807859403,-0.06378600808346835,1.8908173296169557,1.30472749113536,-0.3168921239972195,-0.3088629463988965
con3,Control,1,Resident Kupffer cell,1.836193316412475,-0.01642013400397402,-0.07832694820578823,0.8425041741218847,-0.5635728647432423,-0.5122896901682795,-0.1838615258355012,0.27642984181109875
con3,Control,3,DC-like antigen-presenting myeloid,-0.5985442704482706,0.5850335609236629,-0.6357657044162492,-0.1447879122096405,-0.5757054452869708,-1.1686279162036894,-0.20450986824364004,1.3485683220148255
con3,Control,2,Antigen-presenting macrophage / Mo-Mac,-0.5986595991882231,0.744447012393019,-0.21707827309594713,0.17843422198847436,-0.6093593652365081,-0.7222727374868464,0.04832590718884333,2.496463033648223
con3,Control,3,DC-like antigen-presenting myeloid,-0.42755189611707967,0.39615593636075197,0.17046231676653212,-0.21810707222669778,-0.16388970001369552,-0.467647202664234,-0.08397386223458148,2.6125330955136934
con3,Control,1,Resident Kupffer cell,2.04426083087672,-0.24718243961449782,0.5447774752689812,1.589935433737646,0.8889357093168634,0.3710594612716378,0.009303434607344063,-0.08619415183164258
con3,Control,1,Resident Kupffer cell,2.7135601118368715,0.039231587628089426,0.1093466368067958,1.8326442103077616,-0.11673952582545721,-0.41110959123253143,0.09308354170337929,1.264312345521629
con3,Control,0,Inflammatory neutrophil,-0.4719632251574616,0.6184051568108796,0.910734662763485,0.05399752206895603,1.9116272850155869,0.6245455125593834,-0.28385925840877435,-0.22611813653721446
con3,Control,0,Inflammatory neutrophil,-0.5042573127324325,0.12448535756704737,0.8127765426790909,0.25454139895458106,1.8492832377709165,0.43937216917954103,0.252730750448866,-0.5682742409302247
con3,Control,0,Inflammatory neutrophil,-0.4113418347537895,0.22299846587136585,1.4532892396778638,-0.013879406831086738,2.125991251482296,0.5251080283756465,-0.3115205071071335,0.0744881620203588
con3,Control,0,Inflammatory neutrophil,-0.4920037309588119,0.9108166650295172,0.46393727819024033,0.1811371547583468,2.168670281015334,0.911240023143963,-0.03795652680209971,-0.3045176349921325
con3,Control,1,Resident Kupffer cell,2.3603853720598655,0.5348232901477421,-0.16920356570590211,1.371403821506442,-0.4546569680067208,-0.38642052887383405,-0.0050026625860902785,-0.10564674849967481
con3,Control,1,Resident Kupffer cell,2.3025189676410096,0.4377286230230736,-0.37695975409288357,1.3674263140022256,-0.4267374847490705,-0.5593973805124575,0.33340415473471036,1.0183735893746748
con3,Control,1,Resident Kupffer cell,2.9603153185122073,0.0050577716776456505,-0.6002120807573142,1.5708830588809575,-0.3532468593657932,-0.9600813360115866,0.18561420442727905,0.3447380167268166
con3,Control,2,Antigen-presenting macrophage / Mo-Mac,0.494361947495621,0.7230656599570864,0.26152810618435895,1.2003072782275128,-0.5273563551949244,0.10088649000692351,1.2433360681506347,2.261821871924618
con3,Control,0,Inflammatory neutrophil,-0.40745620733034177,0.35328239353525903,1.1772541548740043,0.1404513135431928,1.5691906683541,0.9719748604371327,-0.2571465491555195,-0.005341114327825969
con3,Control,2,Antigen-presenting macrophage / Mo-Mac,0.5468687663981493,0.45420167296931147,0.6290755804435683,2.2510574720037893,-0.5362329393474762,0.11380337888531722,0.2706318416321961,1.795104727816113
