"source","target","ligand","receptor","pathway_name","annotation","score_control","exprL_control","exprR_control","score_apap","exprL_apap","exprR_apap","delta_score","max_score","axis"
"Neutrophil","Endothelial","H2-Q7","Cd8a","MHC-I","Cell-Cell Contact",0.00964278733320615,0.349953171243153,0.0275545076472708,0.016485155351685,0.375234640204925,0.0439329251230164,0.00684236801847881,0.016485155351685,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Thbs1","Sdc1","THBS","ECM-Receptor",0.0131145992006611,0.259498942707518,0.0505381604403783,0.00630113032255252,0.208571557067399,0.0302108801945432,-0.00681346887810856,0.0131145992006611,"Fibroblast / stellate -> Endothelial"
"Activated neutrophil","Endothelial","Il16","Cd4","IL16","Secreted Signaling",0.0142978869580403,0.466568312566763,0.030644787854071,0.0074908868527011,0.473935944849664,0.0158056947022182,-0.00680700010533925,0.0142978869580403,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Col4a6","Sdc4","COLLAGEN","ECM-Receptor",0.0205050041134914,0.130799365322401,0.15676684717047,0.0272933543828904,0.165357835624597,0.165056311240388,0.00678835026939902,0.0272933543828904,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Clec2i","Klrb1c","CLEC","Cell-Cell Contact",0.0246313239094765,0.203955680496908,0.12076802102038,0.0314126010897804,0.16939943394142,0.185435100690142,0.00678127718030389,0.0314126010897804,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Kupffer cell","Lamc3","Dag1","LAMININ","ECM-Receptor",0.00531712992487171,0.0570004975421506,0.0932821668958207,0.012068854868746,0.0767929615187875,0.15716095108265,0.00675172494387426,0.012068854868746,"Fibroblast / stellate -> Kupffer cell"
"Neutrophil","Endothelial","Tgm2","Adgrg1","ADGRG","Cell-Cell Contact",0.0159907981989307,0.0390977029227448,0.408995848951223,0.0227226277637652,0.0735454534236221,0.308960332773839,0.00673182956483444,0.0227226277637652,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Tgm2","Adgrg1","ADGRG","Cell-Cell Contact",0.0112573355860186,0.336040440326502,0.0334999429684143,0.00453547870574945,0.25954696486339,0.0174745973551903,-0.00672185688026917,0.0112573355860186,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Inflammatory neutrophil","Pecam1","Cd38","PECAM2","Cell-Cell Contact",0.0194622959259043,0.34874725690645,0.0558063053987688,0.0261668899931068,0.373453043502977,0.070067416636004,0.00670459406720256,0.0261668899931068,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col4a1","Adgrg6","ADGRG","Cell-Cell Contact",0.017470477765181,1.49399434609466,0.0116938044717835,0.0241710350468794,1.32031849152513,0.018306973053872,0.00670055728169843,0.0241710350468794,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","Nectin3","Pvr","NECTIN","Cell-Cell Contact",0.00703883342084678,0.0722196877750546,0.0974641906895375,0.0137168941687723,0.0998347878015861,0.137395936535004,0.00667806074792556,0.0137168941687723,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","H2-T24","Cd8a","MHC-I","Cell-Cell Contact",0.0159990247340587,0.046794218797584,0.341901737974622,0.00932555015782024,0.0344926053630773,0.270363750712865,-0.00667347457623846,0.0159990247340587,"Monocyte-derived macrophage / DC-like -> NK cell"
"Monocyte-derived macrophage / DC-like","NK cell","Ccl12","Ccr2","CCL","Secreted Signaling",0.017061887217782,0.0322409414927111,0.529199410061871,0.0104377849006255,0.0255879297922633,0.407918303097009,-0.00662410231715655,0.017061887217782,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Endothelial","Fn1","Sdc4","FN1","ECM-Receptor",0.0142875519068221,0.0911388610838467,0.15676684717047,0.00768694963810177,0.04657167957005,0.165056311240388,-0.00660060226872035,0.0142875519068221,"Kupffer cell -> Endothelial"
"Neutrophil","Endothelial","Ceacam1","Cd209b","CEACAM","Cell-Cell Contact",0.00745663834436204,0.707930897528981,0.0105330031086216,0.0140252097494547,0.681872010806648,0.0205686837517542,0.00656857140509263,0.0140252097494547,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Angptl4","Sdc1","ANGPTL","Secreted Signaling",0.0126523307958156,0.574668890377059,0.0220167317348847,0.00609201553629436,0.389368290759014,0.0156458953666178,-0.00656031525952119,0.0126523307958156,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Endothelial","H2-Q4","Cd8b1","MHC-I","Cell-Cell Contact",0.0316094696055276,0.529456015977644,0.0597017857038804,0.038154502879772,0.609359463522103,0.0626141139406265,0.00654503327424438,0.038154502879772,"Kupffer cell -> Endothelial"
"Neutrophil","Endothelial","Sirpb1c","Cd47","SIRP","Cell-Cell Contact",0.0176999070599268,0.00892963978123591,1.9821524152766,0.0242291071829581,0.0124127300422097,1.95195634647387,0.00652920012303134,0.0242291071829581,"Neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Cxcl13","Cxcr3","CXCL","Secreted Signaling",0.0107873774901344,0.0139264634362515,0.774595613560738,0.00426682264489793,0.011856026041654,0.359886409654233,-0.0065205548452365,0.0107873774901344,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Neutrophil","Gdf15","Tgfbr2","GDF","Secreted Signaling",0.0236397103280462,0.193210733389922,0.12235195174348,0.0171401266200272,0.153191670422324,0.111886805416866,-0.00649958370801891,0.0236397103280462,"Kupffer cell -> Neutrophil"
"Fibroblast / stellate","Endothelial","Thbs3","Sdc4","THBS","ECM-Receptor",0.043659064651301,0.278496795970041,0.15676684717047,0.0372146853849101,0.22546660049073,0.165056311240388,-0.00644437926639085,0.043659064651301,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Thbs4","Sdc4","THBS","ECM-Receptor",0.00984333576823634,0.0381334081385731,0.258128928116433,0.016270751070391,0.0413942660202992,0.393067751519305,0.00642741530215464,0.016270751070391,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","Nectin3","Nectin2","NECTIN","Cell-Cell Contact",0.0176092129084548,0.0722196877750546,0.243828427551541,0.0111827674996224,0.0998347878015861,0.112012733696067,-0.00642644540883237,0.0176092129084548,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Efnb3","Ephb4","EPHB","Cell-Cell Contact",0.0152874931755059,0.0147983887443428,1.03305119493837,0.0216854591518717,0.0263623598072936,0.822591729662686,0.00639796597636581,0.0216854591518717,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Clec2d","Klrb1f","CLEC","Cell-Cell Contact",0.0124514261372823,0.767110721330735,0.0162315892491795,0.00605701605988743,0.492075017233017,0.0123091314286724,-0.00639441007739483,0.0124514261372823,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Monocyte-derived macrophage / DC-like","NK cell","Cd52","Siglecg","CD52","Cell-Cell Contact",0.0796386749193829,2.94876088311668,0.0270075052118873,0.0860302232959305,2.58013170015196,0.0333433457256711,0.00639154837654762,0.0860302232959305,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Endothelial","Wnt5a","Fzd7","ncWNT","Secreted Signaling",0.00654781845425773,0.327768933784845,0.0199769342952919,0.0129280589341744,0.257548327157322,0.0501966332954567,0.00638024047991667,0.0129280589341744,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Endothelial","Klk1","F2r","KLK","Secreted Signaling",0.0252911616688891,0.0207078146656898,1.22133417152865,0.0189138361788284,0.0183904434467343,1.02846003869402,-0.0063773254900607,0.0252911616688891,"Kupffer cell -> Endothelial"
"Inflammatory neutrophil","Endothelial","Cxcl2","Cxcr1","CXCL","Secreted Signaling",0.00776980144374094,3.32370444331171,0.00233769325048625,0.0141252477336751,3.98742361812691,0.00354244973357269,0.00635544628993418,0.0141252477336751,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Endothelial","Angpt1","Tek","ANGPT","Secreted Signaling",0.00832013365539475,0.00816434499589359,1.01908158702009,0.0146636154550898,0.0169594336599234,0.864628840156451,0.00634348179969508,0.0146636154550898,"Kupffer cell -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","H2-T22","Cd8b1","MHC-I","Cell-Cell Contact",0.021649792831976,0.347800706981967,0.0622476964461677,0.027963935610028,0.414485562700386,0.0674666095191401,0.00631414277805199,0.027963935610028,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Endothelial","Lama2","Adgrg6","ADGRG","Cell-Cell Contact",0.0228395184759748,0.597738967807342,0.0382098536418932,0.029148713362043,0.710615695709707,0.0410189551652551,0.0063091948860682,0.029148713362043,"Fibroblast / stellate -> Endothelial"
"Neutrophil","Endothelial","Cd209a","Ceacam1","CEACAM","Cell-Cell Contact",0.00391514349312422,0.0165742945997024,0.236217805202673,0.0102085417570515,0.0456789211720432,0.22348473858659,0.00629339826392731,0.0102085417570515,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Cd34","Selp","CD34","Cell-Cell Contact",0.0152041827895456,0.869922565136636,0.017477627778465,0.00892838529822909,1.33862707957297,0.00666980777131546,-0.00627579749131652,0.0152041827895456,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Sell","Cd34","SELL","Cell-Cell Contact",0.0318479461938934,0.252619925570343,0.12607060239603,0.0381029749742485,0.284674289966667,0.133847615739061,0.00625502878035512,0.0381029749742485,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Thbs1","Sdc4","THBS","ECM-Receptor",0.0406808310923281,0.259498942707518,0.15676684717047,0.0344260518392089,0.208571557067399,0.165056311240388,-0.00625477925311917,0.0406808310923281,"Fibroblast / stellate -> Endothelial"
"Inflammatory neutrophil","Endothelial","H2-Ab1","Cd4","MHC-II","Cell-Cell Contact",0.0176260428354573,0.575172617261757,0.030644787854071,0.0113894655264469,0.720592529529787,0.0158056947022182,-0.00623657730901041,0.0176260428354573,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Esam","Esam","ESAM","Cell-Cell Contact",0.0149727346234042,0.168228362707477,0.0890024391989088,0.0087771839783134,0.244956287989193,0.0358316336778448,-0.00619555064509083,0.0149727346234042,"Fibroblast / stellate -> Kupffer cell"
"Inflammatory neutrophil","Endothelial","Tgm2","Adgrg1","ADGRG","Cell-Cell Contact",0.0990880155509638,0.242271445553916,0.408995848951223,0.105270814846591,0.340725988677808,0.308960332773839,0.006182799295627,0.105270814846591,"Inflammatory neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Pecam1","Pecam1","PECAM1","Cell-Cell Contact",0.0209842699081012,0.114604500349247,0.183101622049339,0.0148019879193647,0.127312368295423,0.11626512111547,-0.00618228198873645,0.0209842699081012,"Monocyte-derived macrophage / DC-like -> NK cell"
"Monocyte-derived macrophage / DC-like","T cell","Pecam1","Cd38","PECAM2","Cell-Cell Contact",0.0156168019415033,0.114604500349247,0.136266917040015,0.00946189542777331,0.127312368295423,0.0743203158849214,-0.00615490651372999,0.0156168019415033,"Monocyte-derived macrophage / DC-like -> T cell"
"Monocyte-derived macrophage / DC-like","NK cell","H2-Q4","Cd8a","MHC-I","Cell-Cell Contact",0.186519497794006,0.545535389492086,0.341901737974622,0.180365924613075,0.667123178079557,0.270363750712865,-0.00615357318093115,0.186519497794006,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Endothelial","Lama5","Dag1","LAMININ","ECM-Receptor",0.00839540287539884,0.0345544141300383,0.242961806378905,0.0145316491565923,0.0493035479493126,0.29473840648409,0.00613624628119346,0.0145316491565923,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Sema4a","Plxnb2","SEMA4","Cell-Cell Contact",0.013905179670736,0.0648901153868297,0.214288102091404,0.00780866497108722,0.0442765755213011,0.176361086627635,-0.00609651469964873,0.013905179670736,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Nrxn2","Dag1","NRXN","Cell-Cell Contact",0.0449331987768923,0.184939350948099,0.242961806378905,0.0510216083930603,0.173108109668139,0.29473840648409,0.00608840961616799,0.0510216083930603,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Cxcl16","Cxcr6","CXCL","Secreted Signaling",0.0185364737077674,0.129277130774726,0.143385559353637,0.0124703512957932,0.200140971504486,0.0623078383304127,-0.00606612241197417,0.0185364737077674,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Ceacam1","Ceacam1","CEACAM","Cell-Cell Contact",0.0100609065549741,0.0562204271155389,0.178954644622282,0.00399481407386473,0.0268337388465379,0.148872808843787,-0.00606609248110942,0.0100609065549741,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Kupffer cell","Neutrophil","Sirpb1b","Cd47","SIRP","Cell-Cell Contact",0.0785487202868917,0.0735042589423239,1.06862815049297,0.0845718560182519,0.0723159033303152,1.16947797266606,0.00602313573136018,0.0845718560182519,"Kupffer cell -> Neutrophil"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Lama2","Adgrg6","ADGRG","Cell-Cell Contact",0.00698984261470473,0.597738967807342,0.0116938044717835,0.0130092223930161,0.710615695709707,0.018306973053872,0.00601937977831137,0.0130092223930161,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","Wnt5b","Fzd6","ncWNT","Secreted Signaling",0.0061186750974508,0.0495505038656658,0.123483610056496,0.0121019739843052,0.077393767688056,0.1563688439757,0.0059832988868544,0.0121019739843052,"Fibroblast / stellate -> Endothelial"
"Activated neutrophil","Endothelial","H2-T22","Cd8a","MHC-I","Cell-Cell Contact",0.00725233847766992,0.263199712022009,0.0275545076472708,0.0132214889095615,0.300947156888372,0.0439329251230164,0.0059691504318916,0.0132214889095615,"Activated neutrophil -> Endothelial"
"Inflammatory neutrophil","Endothelial","Sema4d","Cd72","SEMA4","Cell-Cell Contact",0.0154967097463415,0.286934910496649,0.0540077529064645,0.00952971550373562,0.288095128524499,0.0330783639159148,-0.00596699424260592,0.0154967097463415,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Lama4","Cd44","LAMININ","ECM-Receptor",0.0313800310734984,0.265314819099043,0.118274701654656,0.025442019126845,0.160925250804812,0.158098365543042,-0.00593801194665346,0.0313800310734984,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Igf1","Igf1r","IGF","Secreted Signaling",0.0204931858669899,0.651149229994237,0.0314723337186028,0.0264308530806368,0.765598683219995,0.0345231172152394,0.00593766721364691,0.0264308530806368,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Endothelial","Cd86","Ctla4","CD86","Cell-Cell Contact",0.0145619760305079,0.543867795985872,0.026774845170068,0.0204965239797873,0.691241518670235,0.0296517547429981,0.00593454794927945,0.0204965239797873,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Endothelial","Rarres2","Cmklr1","CHEMERIN","Secreted Signaling",0.0197253990664148,1.67112562434751,0.0118036602269902,0.0256575002728663,1.79721684942344,0.0142762406668385,0.00593210120645147,0.0256575002728663,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Fgf2","Fgfr1","FGF","Secreted Signaling",0.0114757873109227,0.177007896079695,0.064832064360315,0.00556362075626839,0.082478281598774,0.0674555852573811,-0.00591216655465434,0.0114757873109227,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Tnfsf12","Tnfrsf12a","TWEAK","Secreted Signaling",0.0275789732997198,0.420819619120648,0.0655363296923972,0.0216669348891857,0.331823998726451,0.0652964673210615,-0.00591203841053416,0.0275789732997198,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Mif","Ackr3","MIF","Secreted Signaling",0.0784846258798235,0.617018499319815,0.1271997937928,0.0843884735704115,0.582105391157338,0.144971125250414,0.00590384769058805,0.0843884735704115,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","Thbs1","Sdc4","THBS","ECM-Receptor",0.0212799863537493,0.362608223800942,0.0586858900514931,0.0271794444830652,0.345862132399642,0.0785846206824963,0.00589945812931586,0.0271794444830652,"Monocyte-derived macrophage / DC-like -> T cell"
"Kupffer cell","Inflammatory neutrophil","Cd86","Ctla4","CD86","Cell-Cell Contact",0.010073122558397,0.543867795985872,0.0185212704865847,0.00418049341239123,0.691241518670235,0.00604780427604145,-0.00589262914600575,0.010073122558397,"Kupffer cell -> Inflammatory neutrophil"
"Kupffer cell","Neutrophil","Tnf","Tnfrsf1a","TNF","Secreted Signaling",0.0386212765306847,0.0855770822389049,0.451303965036644,0.0327353802364704,0.0777326849939417,0.421127614966879,-0.00588589629421435,0.0386212765306847,"Kupffer cell -> Neutrophil"
"Kupffer cell","Endothelial","Ccl2","Ackr1","CCL","Secreted Signaling",0.0191642397910475,0.28221201051044,0.0679072437646609,0.0133175199354942,0.249349513401424,0.0534090472198138,-0.00584671985555326,0.0191642397910475,"Kupffer cell -> Endothelial"
"Kupffer cell","Endothelial","C4b","Cr2","COMPLEMENT","Secreted Signaling",0.00600584591900472,0.851176411064915,0.00705593557449594,0.0118299568407042,0.8673931640712,0.0136385174920899,0.00582411092169953,0.0118299568407042,"Kupffer cell -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","Cxcl13","Cxcr3","CXCL","Secreted Signaling",0.0102677273414687,0.0139264634362515,0.7372817505657,0.00445698694900801,0.011856026041654,0.375925873758139,-0.00581074039246072,0.0102677273414687,"Monocyte-derived macrophage / DC-like -> T cell"
"Neutrophil","Endothelial","H2-Q6","Cd8a","MHC-I","Cell-Cell Contact",0.00760147880498442,0.275870608986814,0.0275545076472708,0.0134116155692306,0.305274814542324,0.0439329251230164,0.0058101367642462,0.0134116155692306,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Tnxb","Sdc1","TENASCIN","ECM-Receptor",0.0186404137839616,0.84664763182932,0.0220167317348847,0.0128313152045956,0.820107440573363,0.0156458953666178,-0.00580909857936596,0.0186404137839616,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Kitl","Kit","KIT","Secreted Signaling",0.0415458539656074,0.0815873566471195,0.509219267211965,0.0357632478580223,0.10925209706888,0.327346099686074,-0.00578260610758512,0.0415458539656074,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Nectin3","Pvr","NECTIN","Cell-Cell Contact",0.00428811073489789,0.0722196877750546,0.0593759245851939,0.0100498466255826,0.0998347878015861,0.100664776746518,0.00576173589068474,0.0100498466255826,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Inflammatory neutrophil","Endothelial","H2-Eb1","Cd4","MHC-II","Cell-Cell Contact",0.016328926812077,0.532845157546353,0.030644787854071,0.0105922865568564,0.670156342787637,0.0158056947022182,-0.0057366402552206,0.016328926812077,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Neutrophil","H2-Q10","Cd8b1","MHC-I","Cell-Cell Contact",0.00512616293982814,0.14869158950876,0.0344751371396573,0.0108286230037379,0.122977909472193,0.0880533995919522,0.00570246006390978,0.0108286230037379,"Kupffer cell -> Neutrophil"
"Fibroblast / stellate","Kupffer cell","Il16","Cd4","IL16","Secreted Signaling",0.0105090475150109,0.149447171719365,0.0703194807509973,0.00482686788876805,0.114993665734466,0.0419750762612773,-0.00568217962624281,0.0105090475150109,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Ptn","Sdc2","PTN","Secreted Signaling",0.0174783869694581,0.14931547590123,0.117056767652268,0.0117985775387633,0.0985911419474259,0.119671780909637,-0.00567980943069475,0.0174783869694581,"Fibroblast / stellate -> Kupffer cell"
"Inflammatory neutrophil","Endothelial","Il4","Il4ra","IL4","Secreted Signaling",0.0193001780504088,0.037337214462138,0.516915317021848,0.0249717860308878,0.0344051142248343,0.725816105934118,0.00567160798047897,0.0249717860308878,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Neutrophil","Icam1","Itgal","ICAM","Cell-Cell Contact",0.113064679055162,0.277816744391577,0.406975754117253,0.107397812866518,0.284026947386448,0.378125434416587,-0.00566686618864434,0.113064679055162,"Kupffer cell -> Neutrophil"
"Fibroblast / stellate","Kupffer cell","Tnfsf12","Tnfrsf12a","TWEAK","Secreted Signaling",0.0218615554883895,0.420819619120648,0.0519499436220958,0.0162156497028431,0.331823998726451,0.0488682246163001,-0.00564590578554643,0.0218615554883895,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Inflammatory neutrophil","Col6a2","Cd44","COLLAGEN","ECM-Receptor",0.0149359963729019,0.00809858216671509,1.84427299315284,0.00932755839501492,0.00591866416228752,1.57595669212796,-0.00560843797788694,0.0149359963729019,"Kupffer cell -> Inflammatory neutrophil"
"Kupffer cell","Neutrophil","Cxcl13","Cxcr3","CXCL","Secreted Signaling",0.0264013815795501,0.283653842403274,0.0930760583246917,0.0208004161061392,0.313210166069361,0.0664104117921029,-0.00560096547341088,0.0264013815795501,"Kupffer cell -> Neutrophil"
"Monocyte-derived macrophage / DC-like","NK cell","Ccl5","Ccr4","CCL","Secreted Signaling",0.0101482300020263,1.14655544092395,0.00885105912876605,0.00455197563527557,1.27674322270213,0.00356530236803738,-0.00559625436675077,0.0101482300020263,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Endothelial","Lamb1","Dag1","LAMININ","ECM-Receptor",0.110497069608737,0.454791933166704,0.242961806378905,0.104904444692952,0.355923905351692,0.29473840648409,-0.00559262491578476,0.110497069608737,"Fibroblast / stellate -> Endothelial"
"Activated neutrophil","Endothelial","Selplg","Selp","SELPLG","Cell-Cell Contact",0.535212798505539,1.66442503064188,0.321560171622231,0.540805341924535,1.58875650206499,0.340395360284362,0.00559254341899518,0.540805341924535,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Gja1","Gja1","GAP","Cell-Cell Contact",0.0083792284584011,0.400650941327982,0.020914036619077,0.0139670188427641,0.506026647678641,0.0276013504562194,0.00558779038436295,0.0139670188427641,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Col1a1","Sdc1","COLLAGEN","ECM-Receptor",0.0483076029876942,2.19413142556271,0.0220167317348847,0.0427232779918253,2.73063809968843,0.0156458953666178,-0.0055843249958689,0.0483076029876942,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Neutrophil","Pecam1","Pecam1","PECAM1","Cell-Cell Contact",0.0229697786409878,0.34874725690645,0.065863682612848,0.0285533788874963,0.373453043502977,0.0764577485288822,0.0055836002465085,0.0285533788874963,"Kupffer cell -> Neutrophil"
"Inflammatory neutrophil","Endothelial","Csf1","Csf1r","CSF","Secreted Signaling",0.0291442237003757,0.695316180501588,0.0419150661492612,0.0347179361530487,0.873065485395454,0.0397655579493252,0.00557371245267295,0.0347179361530487,"Inflammatory neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","Tnfsf9","Tnfrsf9","CD137","Secreted Signaling",0.00532687363723786,0.398035449734051,0.0133829126043849,0.0108791803255863,0.403585457290268,0.0269563239434609,0.00555230668834842,0.0108791803255863,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","H2-D1","Cd8a","MHC-I","Cell-Cell Contact",0.139031094198783,2.69394910728463,0.0516086565343174,0.144565320498379,2.87774660838037,0.0502355975600444,0.00553422629959546,0.144565320498379,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Activated neutrophil","Endothelial","H2-Q7","Cd8b1","MHC-I","Cell-Cell Contact",0.0394807070809313,0.661298596272392,0.0597017857038804,0.0449927809509963,0.718572508965957,0.0626141139406265,0.00551207387006501,0.0449927809509963,"Activated neutrophil -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Sirpb1b","Cd47","SIRP","Cell-Cell Contact",0.0591937784458859,0.0735042589423239,0.805310866304129,0.0646896971280617,0.0723159033303152,0.894543166149505,0.00549591868217581,0.0646896971280617,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Endothelial","Wnt5a","Fzd8","ncWNT","Secreted Signaling",0.0287999957609105,0.327768933784845,0.0878667646391879,0.0233181451608253,0.257548327157322,0.0905389113499525,-0.00548185060008516,0.0287999957609105,"Fibroblast / stellate -> Endothelial"
"Activated neutrophil","Endothelial","Vegfb","Flt1","VEGF","Secreted Signaling",0.0492117476767638,0.0279348867122704,1.7616591104752,0.0546834281060826,0.0300516753599568,1.81964657381288,0.00547168042931875,0.0546834281060826,"Activated neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","Klk8","F2r","KLK","Secreted Signaling",0.0142289560995308,0.0584038650000483,0.243630384727433,0.0087587335682021,0.0811877567653821,0.10788244332841,-0.00547022253132871,0.0142289560995308,"Monocyte-derived macrophage / DC-like -> T cell"
"Kupffer cell","Endothelial","Pf4","Cxcr3","CXCL","Secreted Signaling",0.0327290806567853,0.420644212805408,0.0778070389665051,0.0272762662661372,0.48190159829135,0.0566013193623948,-0.00545281439064811,0.0327290806567853,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Endothelial","Efna5","Epha2","EPHA","Cell-Cell Contact",0.0119878787133475,0.104209758035977,0.11503604786424,0.0174351296179605,0.12510243306031,0.139366830775828,0.00544725090461303,0.0174351296179605,"Fibroblast / stellate -> Endothelial"
"Neutrophil","Endothelial","Ccl3","Ackr2","CCL","Secreted Signaling",0.0152984309936085,0.199128847890228,0.0768267940868213,0.00986139787025642,0.288170292135285,0.0342207303785043,-0.00543703312335212,0.0152984309936085,"Neutrophil -> Endothelial"
"Kupffer cell","Endothelial","Vtn","Plaur","VTN","ECM-Receptor",0.0134455568814192,0.142367305228266,0.0944427293883321,0.0080145816994577,0.0472190319599387,0.169732020475502,-0.00543097518196153,0.0134455568814192,"Kupffer cell -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","Pvr","Cd226","PVR","Cell-Cell Contact",0.0286394100679019,0.0593759245851939,0.482340448051625,0.0340640623453849,0.100664776746518,0.33839107825333,0.00542465227748296,0.0340640623453849,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Endothelial","Lamc3","Cd44","LAMININ","ECM-Receptor",0.00674171684096483,0.0570004975421506,0.118274701654656,0.01214084170133,0.0767929615187875,0.158098365543042,0.00539912486036519,0.01214084170133,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col4a2","Sdc1","COLLAGEN","ECM-Receptor",0.0186825594106002,0.811613267312486,0.0230190414117602,0.0240670731152842,0.700231291226124,0.0343701765642922,0.00538451370468405,0.0240670731152842,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Kupffer cell","H2-M3","Cd8b1","MHC-I","Cell-Cell Contact",0.013535096002274,0.144306141009307,0.0937943174670654,0.00816071555408588,0.115410153211978,0.070710551255372,-0.00537438044818816,0.013535096002274,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Inflammatory neutrophil","Ccl4","Ccr5","CCL","Secreted Signaling",0.0254817359027772,0.65275068338771,0.0390374710456518,0.0308527059495665,0.556791401406815,0.055411606342362,0.00537097004678935,0.0308527059495665,"Kupffer cell -> Inflammatory neutrophil"
