"source","target","ligand","receptor","pathway_name","annotation","expr_ligand","expr_receptor","interaction_score","group"
"Fibroblast / stellate","Endothelial","Efna3","Epha1","EPHA","Cell-Cell Contact",0,0.00300932199521976,0,"Control"
"Fibroblast / stellate","Endothelial","Efna3","Epha2","EPHA","Cell-Cell Contact",0,0.11503604786424,0,"Control"
"Fibroblast / stellate","Endothelial","Efna3","Epha4","EPHA","Cell-Cell Contact",0,0.0256917947224298,0,"Control"
"Fibroblast / stellate","Endothelial","Efna4","Epha3","EPHA","Cell-Cell Contact",0.0138927099662331,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efna4","Epha7","EPHA","Cell-Cell Contact",0.0138927099662331,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efna5","Epha3","EPHA","Cell-Cell Contact",0.104209758035977,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efna5","Epha7","EPHA","Cell-Cell Contact",0.104209758035977,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efna5","Ephb2","EPHA","Cell-Cell Contact",0.104209758035977,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efnb1","Ephb1","EPHB","Cell-Cell Contact",0.147841324602886,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efnb1","Ephb2","EPHB","Cell-Cell Contact",0.147841324602886,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efnb2","Ephb1","EPHB","Cell-Cell Contact",0.0149215977045646,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efnb2","Ephb2","EPHB","Cell-Cell Contact",0.0149215977045646,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efnb3","Ephb1","EPHB","Cell-Cell Contact",0.0147983887443428,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efnb3","Ephb2","EPHB","Cell-Cell Contact",0.0147983887443428,0,0,"Control"
"Fibroblast / stellate","Endothelial","Efnb3","Ephb6","EPHB","Cell-Cell Contact",0.0147983887443428,0,0,"Control"
"Fibroblast / stellate","Endothelial","Icam5","Cd209a","ICAM","Cell-Cell Contact",0,0.010504737405386,0,"Control"
"Fibroblast / stellate","Endothelial","Mag","Mag","MAG","Cell-Cell Contact",0,0.00185236738058832,0,"Control"
"Fibroblast / stellate","Endothelial","H2-M2","Cd8a","MHC-I","Cell-Cell Contact",0,0.0275545076472708,0,"Control"
"Fibroblast / stellate","Endothelial","H2-Q2","Cd8a","MHC-I","Cell-Cell Contact",0,0.0275545076472708,0,"Control"
"Fibroblast / stellate","Endothelial","H2-T3","Cd8a","MHC-I","Cell-Cell Contact",0,0.0275545076472708,0,"Control"
"Fibroblast / stellate","Endothelial","H2-Bl","Cd8a","MHC-I","Cell-Cell Contact",0,0.0275545076472708,0,"Control"
"Fibroblast / stellate","Endothelial","Gm10499","Cd8a","MHC-I","Cell-Cell Contact",0,0.0275545076472708,0,"Control"
"Fibroblast / stellate","Endothelial","H2-T-ps","Cd8a","MHC-I","Cell-Cell Contact",0,0.0275545076472708,0,"Control"
"Fibroblast / stellate","Endothelial","H2-M5","Cd8a","MHC-I","Cell-Cell Contact",0,0.0275545076472708,0,"Control"
"Fibroblast / stellate","Endothelial","H2-M2","Cd8b1","MHC-I","Cell-Cell Contact",0,0.0597017857038804,0,"Control"
"Fibroblast / stellate","Endothelial","H2-Q2","Cd8b1","MHC-I","Cell-Cell Contact",0,0.0597017857038804,0,"Control"
"Fibroblast / stellate","Endothelial","H2-T3","Cd8b1","MHC-I","Cell-Cell Contact",0,0.0597017857038804,0,"Control"
"Fibroblast / stellate","Endothelial","H2-Bl","Cd8b1","MHC-I","Cell-Cell Contact",0,0.0597017857038804,0,"Control"
"Fibroblast / stellate","Endothelial","Gm10499","Cd8b1","MHC-I","Cell-Cell Contact",0,0.0597017857038804,0,"Control"
"Fibroblast / stellate","Endothelial","H2-T-ps","Cd8b1","MHC-I","Cell-Cell Contact",0,0.0597017857038804,0,"Control"
"Fibroblast / stellate","Endothelial","H2-M5","Cd8b1","MHC-I","Cell-Cell Contact",0,0.0597017857038804,0,"Control"
"Fibroblast / stellate","Endothelial","Mpz","Mpzl1","MPZ","Cell-Cell Contact",0,0.185860896498021,0,"Control"
"Fibroblast / stellate","Endothelial","Mpz","Mpz","MPZ","Cell-Cell Contact",0,0.00480026528967024,0,"Control"
"Fibroblast / stellate","Endothelial","Ncam1","Ncam2","NCAM","Cell-Cell Contact",0.182145790425808,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ncam2","L1cam","NCAM","Cell-Cell Contact",0,0.00511970583045158,0,"Control"
"Fibroblast / stellate","Endothelial","Nectin1","Nectin4","NECTIN","Cell-Cell Contact",0.0292630731328948,0,0,"Control"
"Fibroblast / stellate","Endothelial","Negr1","Negr1","NEGR","Cell-Cell Contact",0.0212573220000562,0,0,"Control"
"Fibroblast / stellate","Endothelial","Lrrc4c","Ntng1","NGL","Cell-Cell Contact",0.0306111644035143,0,0,"Control"
"Fibroblast / stellate","Endothelial","Dlk1","Notch1","NOTCH","Cell-Cell Contact",0,0.640352741565248,0,"Control"
"Fibroblast / stellate","Endothelial","Dlk1","Notch2","NOTCH","Cell-Cell Contact",0,0.0283451204904059,0,"Control"
"Fibroblast / stellate","Endothelial","Dlk1","Notch4","NOTCH","Cell-Cell Contact",0,0.156475382020791,0,"Control"
"Fibroblast / stellate","Endothelial","Dll1","Notch3","NOTCH","Cell-Cell Contact",0.00278877310834772,0,0,"Control"
"Fibroblast / stellate","Endothelial","Dll4","Notch1","NOTCH","Cell-Cell Contact",0,0.640352741565248,0,"Control"
"Fibroblast / stellate","Endothelial","Dll4","Notch2","NOTCH","Cell-Cell Contact",0,0.0283451204904059,0,"Control"
"Fibroblast / stellate","Endothelial","Dll4","Notch4","NOTCH","Cell-Cell Contact",0,0.156475382020791,0,"Control"
"Fibroblast / stellate","Endothelial","Jag1","Notch3","NOTCH","Cell-Cell Contact",0.0496630096433682,0,0,"Control"
"Fibroblast / stellate","Endothelial","Jag2","Notch1","NOTCH","Cell-Cell Contact",0,0.640352741565248,0,"Control"
"Fibroblast / stellate","Endothelial","Jag2","Notch2","NOTCH","Cell-Cell Contact",0,0.0283451204904059,0,"Control"
"Fibroblast / stellate","Endothelial","Jag2","Notch4","NOTCH","Cell-Cell Contact",0,0.156475382020791,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn1","Nlgn1","NRXN","Cell-Cell Contact",0.0779243629725318,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn1","Nlgn3","NRXN","Cell-Cell Contact",0.0779243629725318,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn2","Nlgn1","NRXN","Cell-Cell Contact",0.184939350948099,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn2","Nlgn3","NRXN","Cell-Cell Contact",0.184939350948099,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ocln","Ocln","OCLN","Cell-Cell Contact",0,0.0156121621414217,0,"Control"
"Fibroblast / stellate","Endothelial","Sele","Cd44","SELE","Cell-Cell Contact",0,0.118274701654656,0,"Control"
"Fibroblast / stellate","Endothelial","Sele","Glg1","SELE","Cell-Cell Contact",0,0.350174109235601,0,"Control"
"Fibroblast / stellate","Endothelial","Sell","Madcam1","SELL","Cell-Cell Contact",0.252619925570343,0,0,"Control"
"Fibroblast / stellate","Endothelial","Sema4a","Plxnb3","SEMA4","Cell-Cell Contact",0.0648901153868297,0,0,"Control"
"Fibroblast / stellate","Endothelial","Sema4d","Plxnb3","SEMA4","Cell-Cell Contact",0.0812396862352612,0,0,"Control"
"Fibroblast / stellate","Endothelial","Sema5b","Plxna1","SEMA5","Cell-Cell Contact",0,0.0598679961375165,0,"Control"
"Fibroblast / stellate","Endothelial","Sema5b","Plxna3","SEMA5","Cell-Cell Contact",0,0.00901905461370537,0,"Control"
"Fibroblast / stellate","Endothelial","Sema5a","Plxnb3","SEMA5","Cell-Cell Contact",0.353542868101558,0,0,"Control"
"Fibroblast / stellate","Endothelial","Vsir","Igsf11","VISTA","Cell-Cell Contact",0.0757766324829737,0,0,"Control"
"Fibroblast / stellate","Endothelial","Gja5","Gja5","GAP","Cell-Cell Contact",0,0.0086939209511452,0,"Control"
"Fibroblast / stellate","Endothelial","Gja6","Gja5","GAP","Cell-Cell Contact",0,0.0086939209511452,0,"Control"
"Fibroblast / stellate","Endothelial","Gja6","Gja6","GAP","Cell-Cell Contact",0,0.00170770917800288,0,"Control"
"Fibroblast / stellate","Endothelial","Cldn1","Cldn1","CLDN","Cell-Cell Contact",0,0.00184011442933926,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb19","Pcdhb19","PCDH","Cell-Cell Contact",0.0114459990820742,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb20","Pcdhb20","PCDH","Cell-Cell Contact",0,0.021595433462299,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb22","Pcdhb22","PCDH","Cell-Cell Contact",0,0.00997697759601712,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb3","Pcdhb3","PCDH","Cell-Cell Contact",0,0.00546711425142491,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb7","Pcdhb7","PCDH","Cell-Cell Contact",0,0.0141835389545081,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb5","Pcdhb5","PCDH","Cell-Cell Contact",0.00630015133219167,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb5","Pcdhb9","PCDH","Cell-Cell Contact",0.00630015133219167,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb9","Pcdhb9","PCDH","Cell-Cell Contact",0.018698248026486,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb4","Pcdhb4","PCDH","Cell-Cell Contact",0,0.00621869901734968,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb4","Pcdhb12","PCDH","Cell-Cell Contact",0,0.00989539407270787,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb4","Pcdhb10","PCDH","Cell-Cell Contact",0,0.00346410551944441,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb12","Pcdhb11","PCDH","Cell-Cell Contact",0.00993831359018415,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb12","Pcdhb8","PCDH","Cell-Cell Contact",0.00993831359018415,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb12","Pcdhb6","PCDH","Cell-Cell Contact",0.00993831359018415,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb10","Pcdhb10","PCDH","Cell-Cell Contact",0,0.00346410551944441,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb8","Pcdhb8","PCDH","Cell-Cell Contact",0.0155121499372954,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb8","Pcdhb6","PCDH","Cell-Cell Contact",0.0155121499372954,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb6","Pcdhb6","PCDH","Cell-Cell Contact",0.0111332817451451,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhb13","Pcdhb13","PCDH","Cell-Cell Contact",0,0.00638120957523936,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhga10","Pcdhga10","PCDH","Cell-Cell Contact",0.0189271167166183,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhga12","Pcdhga12","PCDH","Cell-Cell Contact",0,0.00866509019590099,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhga2","Pcdhga2","PCDH","Cell-Cell Contact",0,0.00328970162761622,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhga3","Pcdhga3","PCDH","Cell-Cell Contact",0,0.00761850201275924,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhga5","Pcdhga5","PCDH","Cell-Cell Contact",0,0.00149273490800829,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhga6","Pcdhga6","PCDH","Cell-Cell Contact",0,0.00205567127764122,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhga7","Pcdhga7","PCDH","Cell-Cell Contact",0.017203998357002,0,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhga9","Pcdhga9","PCDH","Cell-Cell Contact",0,0.00458282358479184,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhgb4","Pcdhgb4","PCDH","Cell-Cell Contact",0,0.00273029574823651,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhgb5","Pcdhgb5","PCDH","Cell-Cell Contact",0,0.00248816256363898,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhgb6","Pcdhgb6","PCDH","Cell-Cell Contact",0,0.00412872064471924,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhgb7","Pcdhgb7","PCDH","Cell-Cell Contact",0,0.00355179120824915,0,"Control"
"Fibroblast / stellate","Endothelial","Pcdhgc3","Pcdhgc3","PCDH","Cell-Cell Contact",0,0.0218209509333784,0,"Control"
"Fibroblast / stellate","Endothelial","Klk7","F2rl1","KLK","Secreted Signaling",0,0.0133419692051748,0,"Control"
"Fibroblast / stellate","Endothelial","Rtn4r","Adgrb1","ADGRB","Cell-Cell Contact",0.0106952640578693,0,0,"Control"
"Fibroblast / stellate","Endothelial","Cd55b","Adgre5","ADGRE","Cell-Cell Contact",0,0.620208813955633,0,"Control"
"Fibroblast / stellate","Endothelial","Lpar3","Adgre5","ADGRE","Cell-Cell Contact",0,0.620208813955633,0,"Control"
"Fibroblast / stellate","Endothelial","Sftpd","Adgre5","ADGRE","Cell-Cell Contact",0,0.620208813955633,0,"Control"
"Fibroblast / stellate","Endothelial","Gast","Adgrg1","ADGRG","Cell-Cell Contact",0,0.408995848951223,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt3","Adgrl1","ADGRL","Cell-Cell Contact",0,0.0558880651693611,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt3","Adgrl2","ADGRL","Cell-Cell Contact",0,0.57073354864996,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt1","Adgrl3","ADGRL","Cell-Cell Contact",0.0679224344867061,0,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt2","Adgrl3","ADGRL","Cell-Cell Contact",0.305523338022155,0,0,"Control"
"Fibroblast / stellate","Endothelial","Tenm1","Adgrl3","ADGRL","Cell-Cell Contact",0.00981132291798201,0,0,"Control"
"Fibroblast / stellate","Endothelial","Tenm3","Adgrl3","ADGRL","Cell-Cell Contact",0.0226184112433468,0,0,"Control"
"Fibroblast / stellate","Endothelial","Tenm4","Adgrl3","ADGRL","Cell-Cell Contact",0.00597565350028963,0,0,"Control"
"Fibroblast / stellate","Endothelial","Unc5a","Adgrl3","ADGRL","Cell-Cell Contact",0.022366562171217,0,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt3","Flrt3","FLRT","Cell-Cell Contact",0,0.00246313439746087,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt3","Unc5a","UNC5","Cell-Cell Contact",0,0.0952263786113849,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt3","Unc5b","UNC5","Cell-Cell Contact",0,0.0422419337341071,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt1","Unc5c","UNC5","Cell-Cell Contact",0.0679224344867061,0,0,"Control"
"Fibroblast / stellate","Endothelial","Flrt2","Unc5c","UNC5","Cell-Cell Contact",0.305523338022155,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn1","Clstn3","NRXN","Cell-Cell Contact",0.0779243629725318,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn2","Clstn3","NRXN","Cell-Cell Contact",0.184939350948099,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ctsg","Fpr1","CTSG","Secreted Signaling",0,0.0104456303565268,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn1","Lrrtm2","NRXN","Cell-Cell Contact",0.0779243629725318,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn2","Lrrtm2","NRXN","Cell-Cell Contact",0.184939350948099,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn1","Lrrtm3","NRXN","Cell-Cell Contact",0.0779243629725318,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nrxn2","Lrrtm3","NRXN","Cell-Cell Contact",0.184939350948099,0,0,"Control"
"Fibroblast / stellate","Endothelial","Entpd1","Adora3","CD39","Cell-Cell Contact",0.143031165032182,0,0,"Control"
"Fibroblast / stellate","Endothelial","Bdnf","Ngfr","NT","Secreted Signaling",0.0234657205826005,0,0,"Control"
"Fibroblast / stellate","Endothelial","Cadm3","Cadm1","CADM","Cell-Cell Contact",0,0.0566361952252177,0,"Control"
"Fibroblast / stellate","Endothelial","Cadm3","Epb41l1","CADM","Cell-Cell Contact",0,0.00256380490510159,0,"Control"
"Fibroblast / stellate","Endothelial","Cadm3","Nectin3","CADM","Cell-Cell Contact",0,0.0551989568987535,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam2","Cd209a","CEACAM","Cell-Cell Contact",0,0.010504737405386,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam2","Cd209d","CEACAM","Cell-Cell Contact",0,0.033934489174702,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam2","Cd209b","CEACAM","Cell-Cell Contact",0,0.0105330031086216,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam1","Cd209c","CEACAM","Cell-Cell Contact",0.0562204271155389,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam1","Cd209e","CEACAM","Cell-Cell Contact",0.0562204271155389,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam1","Ceacam2","CEACAM","Cell-Cell Contact",0.0562204271155389,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam2","Sele","CEACAM","Cell-Cell Contact",0,0.0388467802114414,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam2","Cd8a","CEACAM","Cell-Cell Contact",0,0.0275545076472708,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam2","Cd1d1","CEACAM","Cell-Cell Contact",0,0.0337080582683008,0,"Control"
"Fibroblast / stellate","Endothelial","Ceacam1","Cd1d2","CEACAM","Cell-Cell Contact",0.0562204271155389,0,0,"Control"
"Fibroblast / stellate","Endothelial","Cntn1","Notch1","CNTN","Cell-Cell Contact",0,0.640352741565248,0,"Control"
"Fibroblast / stellate","Endothelial","Cntn1","Notch2","CNTN","Cell-Cell Contact",0,0.0283451204904059,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2f","Klrb1b","CLEC","Cell-Cell Contact",0,0.00664789721924332,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2h","Klrb1b","CLEC","Cell-Cell Contact",0,0.00664789721924332,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2e","Klrb1b","CLEC","Cell-Cell Contact",0,0.00664789721924332,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2d","Klrb1","CLEC","Cell-Cell Contact",0.767110721330735,0,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2h","Klrb1f","CLEC","Cell-Cell Contact",0,0.0141151778264852,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2e","Klrb1f","CLEC","Cell-Cell Contact",0,0.0141151778264852,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2f","Klrb1a","CLEC","Cell-Cell Contact",0,0.00279729068429136,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2h","Klrb1a","CLEC","Cell-Cell Contact",0,0.00279729068429136,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2e","Klrb1a","CLEC","Cell-Cell Contact",0,0.00279729068429136,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2f","Klrb1c","CLEC","Cell-Cell Contact",0,0.143414446598109,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2h","Klrb1c","CLEC","Cell-Cell Contact",0,0.143414446598109,0,"Control"
"Fibroblast / stellate","Endothelial","Clec2e","Klrb1c","CLEC","Cell-Cell Contact",0,0.143414446598109,0,"Control"
"Fibroblast / stellate","Endothelial","Ntn1","Dscam","Netrin","Cell-Cell Contact",0.315940686657557,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ntn1","Unc5c","Netrin","Cell-Cell Contact",0.315940686657557,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ntn4","Ntrk2","Netrin","Cell-Cell Contact",0.0862488178291198,0,0,"Control"
"Fibroblast / stellate","Endothelial","Nts","Sort1","NTS","Secreted Signaling",0,0.0412465853242444,0,"Control"
"Fibroblast / stellate","Endothelial","Ntf3","Ngfr","NT","Secreted Signaling",0.159023001419405,0,0,"Control"
"Fibroblast / stellate","Endothelial","Ntf5","Ngfr","NT","Secreted Signaling",0.0263740163688687,0,0,"Control"
"Fibroblast / stellate","Endothelial","Reln","Vldlr","RELN","ECM-Receptor",0.0997092544571491,0,0,"Control"
"Fibroblast / stellate","Endothelial","Slit1","Robo1","SLIT","Secreted Signaling",0,0.0475935756401528,0,"Control"
"Fibroblast / stellate","Endothelial","Tulp2","Tyro3","TULP","Secreted Signaling",0,0.010941353097112,0,"Control"
"Fibroblast / stellate","Kupffer cell","Wnt5a","Fzd10","ncWNT","Secreted Signaling",0.327768933784845,0,0,"Control"
"Fibroblast / stellate","Kupffer cell","Wnt5a","Fzd3","ncWNT","Secreted Signaling",0.327768933784845,0,0,"Control"
"Fibroblast / stellate","Kupffer cell","Wnt5b","Fzd10","ncWNT","Secreted Signaling",0.0495505038656658,0,0,"Control"
"Fibroblast / stellate","Kupffer cell","Wnt5b","Fzd3","ncWNT","Secreted Signaling",0.0495505038656658,0,0,"Control"
"Fibroblast / stellate","Kupffer cell","Wnt11","Fzd10","ncWNT","Secreted Signaling",0.0213820418712951,0,0,"Control"
